REVIEW_PANEL,MEDICALSPECIALTY,PRODUCTCODE,DEVICENAME,DEVICECLASS,Specialty,Medcomp,Martech,Point,Additional Information,Javascript
OP,HO,MRH,"Pump, Infusion, Ophthalmic",2,Ophthalmic,No,No,No,,"{ name:""Pump, Infusion, Ophthalmic (MRH)"", productCode:""MRH"", deviceName:""Pump, Infusion, Ophthalmic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,FCT,"Headlight, Fiberoptic Focusing",2,Ophthalmic,No,No,No,,"{ name:""Headlight, Fiberoptic Focusing (FCT)"", productCode:""FCT"", deviceName:""Headlight, Fiberoptic Focusing"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,FSR,"Light, Headband, Surgical",2,Ophthalmic,No,No,No,,"{ name:""Light, Headband, Surgical (FSR)"", productCode:""FSR"", deviceName:""Light, Headband, Surgical"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,FTZ,"Locator, Magnetic",1,Ophthalmic,No,No,No,,"{ name:""Locator, Magnetic (FTZ)"", productCode:""FTZ"", deviceName:""Locator, Magnetic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HIT,"Tester, Color Vision",1,Ophthalmic,No,No,No,,"{ name:""Tester, Color Vision (HIT)"", productCode:""HIT"", deviceName:""Tester, Color Vision"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HIW,Anomaloscope,1,Ophthalmic,No,No,No,,"{ name:""Anomaloscope (HIW)"", productCode:""HIW"", deviceName:""Anomaloscope"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HIX,"Maxwell Spot, Ac-Powered",1,Ophthalmic,No,No,No,,"{ name:""Maxwell Spot, Ac-Powered (HIX)"", productCode:""HIX"", deviceName:""Maxwell Spot, Ac-Powered"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HIY,"Brush, Haidinger, (Including Macular Integrity)",1,Ophthalmic,No,No,No,,"{ name:""Brush, Haidinger, (Including Macular Integrity) (HIY)"", productCode:""HIY"", deviceName:""Brush, Haidinger, (Including Macular Integrity)"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJA,Photokeratoscope,1,Ophthalmic,No,No,No,,"{ name:""Photokeratoscope (HJA)"", productCode:""HJA"", deviceName:""Photokeratoscope"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJB,"Instrument, Measuring, Corneal Radius",1,Ophthalmic,No,No,No,,"{ name:""Instrument, Measuring, Corneal Radius (HJB)"", productCode:""HJB"", deviceName:""Instrument, Measuring, Corneal Radius"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJC,"Esthesiometer, Ocular",1,Ophthalmic,No,No,No,,"{ name:""Esthesiometer, Ocular (HJC)"", productCode:""HJC"", deviceName:""Esthesiometer, Ocular"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJD,"Illuminator, Color Vision Plate",1,Ophthalmic,No,No,No,,"{ name:""Illuminator, Color Vision Plate (HJD)"", productCode:""HJD"", deviceName:""Illuminator, Color Vision Plate"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJF,"Magnifier, Hand-Held, Low-Vision",1,Ophthalmic,No,No,No,,"{ name:""Magnifier, Hand-Held, Low-Vision (HJF)"", productCode:""HJF"", deviceName:""Magnifier, Hand-Held, Low-Vision"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJG,"System, Reading, Television, Closed-Circuit",1,Ophthalmic,No,No,No,,"{ name:""System, Reading, Television, Closed-Circuit (HJG)"", productCode:""HJG"", deviceName:""System, Reading, Television, Closed-Circuit"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJH,"Loupe, Binocular, Low Power",1,Ophthalmic,No,No,No,,"{ name:""Loupe, Binocular, Low Power (HJH)"", productCode:""HJH"", deviceName:""Loupe, Binocular, Low Power"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJI,"Lens, Fundus, Hruby, Diagnostic",1,Ophthalmic,No,No,No,,"{ name:""Lens, Fundus, Hruby, Diagnostic (HJI)"", productCode:""HJI"", deviceName:""Lens, Fundus, Hruby, Diagnostic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJJ,"Lens, Fresnel, Flexible, Diagnostic",1,Ophthalmic,No,No,No,,"{ name:""Lens, Fresnel, Flexible, Diagnostic (HJJ)"", productCode:""HJJ"", deviceName:""Lens, Fresnel, Flexible, Diagnostic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJK,"Lens, Contact, Polymethylmethacrylate, Diagnostic",2,Ophthalmic,No,No,No,,"{ name:""Lens, Contact, Polymethylmethacrylate, Diagnostic (HJK)"", productCode:""HJK"", deviceName:""Lens, Contact, Polymethylmethacrylate, Diagnostic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJL,"Lens, Condensing, Diagnostic",1,Ophthalmic,No,No,No,,"{ name:""Lens, Condensing, Diagnostic (HJL)"", productCode:""HJL"", deviceName:""Lens, Condensing, Diagnostic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJM,"Transilluminator, Ac-Powered",2,Ophthalmic,No,No,No,,"{ name:""Transilluminator, Ac-Powered (HJM)"", productCode:""HJM"", deviceName:""Transilluminator, Ac-Powered"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJN,"Transilluminator, Battery-Powered",1,Ophthalmic,No,No,No,,"{ name:""Transilluminator, Battery-Powered (HJN)"", productCode:""HJN"", deviceName:""Transilluminator, Battery-Powered"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJO,"Biomicroscope, Slit-Lamp, Ac-Powered",2,Ophthalmic,No,No,No,,"{ name:""Biomicroscope, Slit-Lamp, Ac-Powered (HJO)"", productCode:""HJO"", deviceName:""Biomicroscope, Slit-Lamp, Ac-Powered"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJQ,"Stereoscope, Ac-Powered",1,Ophthalmic,No,No,No,,"{ name:""Stereoscope, Ac-Powered (HJQ)"", productCode:""HJQ"", deviceName:""Stereoscope, Ac-Powered"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJR,"Stereoscope, Battery-Powered",1,Ophthalmic,No,No,No,,"{ name:""Stereoscope, Battery-Powered (HJR)"", productCode:""HJR"", deviceName:""Stereoscope, Battery-Powered"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJS,"Test, Spectacle Dissociation, Ac-Powered (Lancaster)",1,Ophthalmic,No,No,No,,"{ name:""Test, Spectacle Dissociation, Ac-Powered (Lancaster) (HJS)"", productCode:""HJS"", deviceName:""Test, Spectacle Dissociation, Ac-Powered (Lancaster)"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJT,Haploscope,1,Ophthalmic,No,No,No,,"{ name:""Haploscope (HJT)"", productCode:""HJT"", deviceName:""Haploscope"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJW,Adaptometer (Biophotometer),1,Ophthalmic,No,No,No,,"{ name:""Adaptometer (Biophotometer) (HJW)"", productCode:""HJW"", deviceName:""Adaptometer (Biophotometer)"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJX,"Reader, Prism, Ophthalmic",1,Ophthalmic,No,No,No,,"{ name:""Reader, Prism, Ophthalmic (HJX)"", productCode:""HJX"", deviceName:""Reader, Prism, Ophthalmic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJY,"Reader, Bar, Ophthalmic",1,Ophthalmic,No,No,No,,"{ name:""Reader, Bar, Ophthalmic (HJY)"", productCode:""HJY"", deviceName:""Reader, Bar, Ophthalmic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HJZ,"Crutch, Ptosis",1,Ophthalmic,No,No,No,,"{ name:""Crutch, Ptosis (HJZ)"", productCode:""HJZ"", deviceName:""Crutch, Ptosis"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HKB,"Telescope, Hand-Held, Low-Vision",1,Ophthalmic,No,No,No,,"{ name:""Telescope, Hand-Held, Low-Vision (HKB)"", productCode:""HKB"", deviceName:""Telescope, Hand-Held, Low-Vision"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HKC,"Spectacle Microscope, Low-Vision",1,Ophthalmic,No,No,No,,"{ name:""Spectacle Microscope, Low-Vision (HKC)"", productCode:""HKC"", deviceName:""Spectacle Microscope, Low-Vision"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HKD,"Tape, Nystagmus",1,Ophthalmic,No,No,No,,"{ name:""Tape, Nystagmus (HKD)"", productCode:""HKD"", deviceName:""Tape, Nystagmus"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HKF,"Mirror, Headband, Ophthalmic",1,Ophthalmic,No,No,No,,"{ name:""Mirror, Headband, Ophthalmic (HKF)"", productCode:""HKF"", deviceName:""Mirror, Headband, Ophthalmic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HKG,Fornixscope,1,Ophthalmic,No,No,No,,"{ name:""Fornixscope (HKG)"", productCode:""HKG"", deviceName:""Fornixscope"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HKI,"Camera, Ophthalmic, Ac-Powered",2,Ophthalmic,No,No,No,,"{ name:""Camera, Ophthalmic, Ac-Powered (HKI)"", productCode:""HKI"", deviceName:""Camera, Ophthalmic, Ac-Powered"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HKK,"Telescope, Spectacle, Low-Vision",1,Ophthalmic,No,No,No,,"{ name:""Telescope, Spectacle, Low-Vision (HKK)"", productCode:""HKK"", deviceName:""Telescope, Spectacle, Low-Vision"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HKL,"Retinoscope, Ac-Powered",2,Ophthalmic,No,No,No,,"{ name:""Retinoscope, Ac-Powered (HKL)"", productCode:""HKL"", deviceName:""Retinoscope, Ac-Powered"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HKM,"Retinoscope, Battery-Powered",1,Ophthalmic,No,No,No,,"{ name:""Retinoscope, Battery-Powered (HKM)"", productCode:""HKM"", deviceName:""Retinoscope, Battery-Powered"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HKN,"Refractor, Manual, Non-Powered, Including Phoropter",1,Ophthalmic,No,No,No,,"{ name:""Refractor, Manual, Non-Powered, Including Phoropter (HKN)"", productCode:""HKN"", deviceName:""Refractor, Manual, Non-Powered, Including Phoropter"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HKO,"Refractometer, Ophthalmic",1,Ophthalmic,No,No,No,,"{ name:""Refractometer, Ophthalmic (HKO)"", productCode:""HKO"", deviceName:""Refractometer, Ophthalmic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HKP,"Instrument, Vitreous Aspiration And Cutting, Battery-Powered",2,Ophthalmic,No,No,No,,"{ name:""Instrument, Vitreous Aspiration And Cutting, Battery-Powered (HKP)"", productCode:""HKP"", deviceName:""Instrument, Vitreous Aspiration And Cutting, Battery-Powered"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
OP,OP,HKQ,"Prism, Rotary, Ophthalmic",1,Ophthalmic,No,No,No,,"{ name:""Prism, Rotary, Ophthalmic (HKQ)"", productCode:""HKQ"", deviceName:""Prism, Rotary, Ophthalmic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Ophthalmic"", medcomp:false, martech:false, point:false, info:"""" },"
